Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509052230,Central Pier,East,11,15
202509052230,Chek Lap Kok,East,12,17
202509052230,Cheung Chau,East,8,11
202509052230,Cheung Chau Beach,East,11,12
202509052230,Green Island,East,6,14
202509052230,Hong Kong Sea School,Northeast,6,10
202509052230,Kai Tak,Southeast,8,12
202509052230,King's Park,Southeast,8,11
202509052230,Lamma Island,East,5,8
202509052230,Lau Fau Shan,Southeast,9,12
202509052230,Ngong Ping,East,24,30
202509052230,North Point,East,14,15
202509052230,Peng Chau,South,5,10
202509052230,Sai Kung,Calm,2,
202509052230,Sha Chau,Southeast,19,23
202509052230,Sha Tin,Variable,1,3
202509052230,Shek Kong,Calm,3,
202509052230,Stanley,East,9,12
202509052230,Star Ferry,East,7,10
202509052230,Ta Kwu Ling,South,4,10
202509052230,Tai Mei Tuk,Northeast,3,6
202509052230,Tai Po Kau,South,3,5
202509052230,Tap Mun,Southwest,6,8
202509052230,Tate's Cairn,N/A,17,19
202509052230,Tseung Kwan O,East,5,11
202509052230,Tsing Yi,Variable,1,4
202509052230,Tuen Mun,Southeast,5,12
202509052230,Waglan Island,East,8,11
202509052230,Wetland Park,Calm,1,
202509052230,Wong Chuk Hang,Calm,1,
