Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509080020,Central Pier,East,24,35
202509080020,Chek Lap Kok,East,27,40
202509080020,Cheung Chau,East,43,63
202509080020,Cheung Chau Beach,East,54,68
202509080020,Green Island,East,37,55
202509080020,Hong Kong Sea School,East,24,45
202509080020,Kai Tak,East,18,30
202509080020,King's Park,East,19,35
202509080020,Lamma Island,East,27,45
202509080020,Lau Fau Shan,East,19,29
202509080020,Ngong Ping,East,68,82
202509080020,North Point,East,25,37
202509080020,Peng Chau,East,40,51
202509080020,Sai Kung,East,18,30
202509080020,Sha Chau,East,29,40
202509080020,Sha Tin,Variable,5,14
202509080020,Shek Kong,East,23,40
202509080020,Stanley,Southeast,39,66
202509080020,Star Ferry,East,23,35
202509080020,Ta Kwu Ling,East,11,26
202509080020,Tai Mei Tuk,East,27,40
202509080020,Tai Po Kau,East,27,43
202509080020,Tap Mun,Southeast,46,57
202509080020,Tate's Cairn,N/A,40,54
202509080020,Tseung Kwan O,Variable,10,27
202509080020,Tsing Yi,Southeast,15,29
202509080020,Tuen Mun,North,8,17
202509080020,Waglan Island,Southeast,57,66
202509080020,Wetland Park,East,6,15
202509080020,Wong Chuk Hang,East,15,29
