Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509090040,Central Pier,Northeast,10,19
202509090040,Chek Lap Kok,South,33,51
202509090040,Cheung Chau,South,42,55
202509090040,Cheung Chau Beach,South,24,37
202509090040,Green Island,South,43,61
202509090040,Hong Kong Sea School,Southeast,5,13
202509090040,Kai Tak,South,12,29
202509090040,King's Park,Southwest,13,27
202509090040,Lamma Island,South,18,35
202509090040,Lau Fau Shan,South,13,26
202509090040,Ngong Ping,Southwest,59,81
202509090040,North Point,Southeast,5,12
202509090040,Peng Chau,South,19,36
202509090040,Sai Kung,South,17,28
202509090040,Sha Chau,South,34,48
202509090040,Sha Tin,Southwest,14,25
202509090040,Shek Kong,South,15,33
202509090040,Stanley,Southwest,34,45
202509090040,Star Ferry,Southeast,22,37
202509090040,Ta Kwu Ling,South,8,17
202509090040,Tai Mei Tuk,West,12,20
202509090040,Tai Po Kau,Southeast,16,35
202509090040,Tap Mun,South,24,39
202509090040,Tate's Cairn,N/A,34,51
202509090040,Tseung Kwan O,South,10,28
202509090040,Tsing Yi,Southeast,23,36
202509090040,Tuen Mun,Southeast,22,39
202509090040,Waglan Island,South,41,48
202509090040,Wetland Park,Southeast,4,15
202509090040,Wong Chuk Hang,Northwest,8,19
