Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070040,Central Pier,East,19,26
202509070040,Chek Lap Kok,East,15,18
202509070040,Cheung Chau,East,21,30
202509070040,Cheung Chau Beach,Northeast,29,36
202509070040,Green Island,East,31,42
202509070040,Hong Kong Sea School,Northeast,21,37
202509070040,Kai Tak,East,23,43
202509070040,King's Park,East,16,30
202509070040,Lamma Island,East,19,31
202509070040,Lau Fau Shan,East,14,21
202509070040,Ngong Ping,East,48,70
202509070040,North Point,East,21,29
202509070040,Peng Chau,East,34,41
202509070040,Sai Kung,East,12,20
202509070040,Sha Chau,East,12,17
202509070040,Sha Tin,Northeast,10,21
202509070040,Shek Kong,East,17,33
202509070040,Stanley,East,17,26
202509070040,Star Ferry,East,19,30
202509070040,Ta Kwu Ling,East,9,21
202509070040,Tai Mei Tuk,East,23,28
202509070040,Tai Po Kau,East,25,30
202509070040,Tap Mun,East,34,39
202509070040,Tate's Cairn,N/A,30,44
202509070040,Tseung Kwan O,East,10,23
202509070040,Tsing Yi,Southeast,6,14
202509070040,Tuen Mun,North,3,6
202509070040,Waglan Island,East,30,35
202509070040,Wetland Park,East,6,14
202509070040,Wong Chuk Hang,East,12,24
