Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509080710,Central Pier,East,39,68
202509080710,Chek Lap Kok,Southeast,56,94
202509080710,Cheung Chau,Southeast,80,92
202509080710,Cheung Chau Beach,East,35,73
202509080710,Green Island,Southeast,56,90
202509080710,Hong Kong Sea School,Variable,20,50
202509080710,Kai Tak,East,40,60
202509080710,King's Park,Southeast,24,48
202509080710,Lamma Island,Southeast,54,85
202509080710,Lau Fau Shan,Southeast,23,39
202509080710,Ngong Ping,Variable,39,94
202509080710,North Point,East,12,30
202509080710,Peng Chau,Southeast,40,73
202509080710,Sai Kung,Southeast,46,66
202509080710,Sha Chau,Southeast,58,86
202509080710,Sha Tin,Southeast,22,56
202509080710,Shek Kong,East,28,72
202509080710,Stanley,South,59,86
202509080710,Star Ferry,East,51,71
202509080710,Ta Kwu Ling,East,35,73
202509080710,Tai Mei Tuk,East,47,75
202509080710,Tai Po Kau,Southeast,54,90
202509080710,Tap Mun,Southeast,68,81
202509080710,Tate's Cairn,N/A,43,91
202509080710,Tseung Kwan O,Southeast,33,64
202509080710,Tsing Yi,Southeast,29,63
202509080710,Tuen Mun,Southeast,26,58
202509080710,Waglan Island,Southeast,75,86
202509080710,Wetland Park,Southeast,11,29
202509080710,Wong Chuk Hang,East,24,60
