Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509061540,Central Pier,East,8,12
202509061540,Chek Lap Kok,Northwest,6,7
202509061540,Cheung Chau,Southeast,18,21
202509061540,Cheung Chau Beach,East,14,21
202509061540,Green Island,South,21,27
202509061540,Hong Kong Sea School,East,9,17
202509061540,Kai Tak,Southeast,21,27
202509061540,King's Park,East,8,14
202509061540,Lamma Island,Southeast,15,21
202509061540,Lau Fau Shan,West,8,11
202509061540,Ngong Ping,Variable,6,13
202509061540,North Point,East,14,21
202509061540,Peng Chau,South,10,18
202509061540,Sai Kung,South,19,25
202509061540,Sha Chau,Variable,4,7
202509061540,Sha Tin,North,8,12
202509061540,Shek Kong,Northeast,8,15
202509061540,Stanley,Southeast,16,21
202509061540,Star Ferry,East,10,14
202509061540,Ta Kwu Ling,East,6,14
202509061540,Tai Mei Tuk,East,16,19
202509061540,Tai Po Kau,East,12,14
202509061540,Tap Mun,Southeast,24,28
202509061540,Tate's Cairn,N/A,9,16
202509061540,Tseung Kwan O,Southeast,4,16
202509061540,Tsing Yi,South,11,15
202509061540,Tuen Mun,Southeast,10,16
202509061540,Waglan Island,East,14,18
202509061540,Wetland Park,East,1,5
202509061540,Wong Chuk Hang,Variable,5,15
