Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509080640,Central Pier,Southeast,38,65
202509080640,Chek Lap Kok,Southeast,58,81
202509080640,Cheung Chau,Southeast,95,123
202509080640,Cheung Chau Beach,East,56,86
202509080640,Green Island,Southeast,52,92
202509080640,Hong Kong Sea School,East,19,69
202509080640,Kai Tak,East,39,74
202509080640,King's Park,Southeast,27,60
202509080640,Lamma Island,Southeast,50,78
202509080640,Lau Fau Shan,Southeast,34,58
202509080640,Ngong Ping,Variable,62,117
202509080640,North Point,Variable,12,45
202509080640,Peng Chau,Southeast,43,69
202509080640,Sai Kung,Southeast,45,70
202509080640,Sha Chau,Southeast,57,84
202509080640,Sha Tin,Southeast,26,63
202509080640,Shek Kong,East,19,51
202509080640,Stanley,South,55,76
202509080640,Star Ferry,East,44,69
202509080640,Ta Kwu Ling,Southeast,24,59
202509080640,Tai Mei Tuk,East,45,74
202509080640,Tai Po Kau,Southeast,37,89
202509080640,Tap Mun,Southeast,75,94
202509080640,Tate's Cairn,N/A,45,95
202509080640,Tseung Kwan O,Southeast,31,60
202509080640,Tsing Yi,Southeast,15,42
202509080640,Tuen Mun,Southeast,36,74
202509080640,Waglan Island,East,72,85
202509080640,Wetland Park,Southeast,14,34
202509080640,Wong Chuk Hang,Southeast,30,77
