Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509090020,Central Pier,Variable,11,24
202509090020,Chek Lap Kok,South,30,48
202509090020,Cheung Chau,South,43,54
202509090020,Cheung Chau Beach,South,24,37
202509090020,Green Island,South,43,54
202509090020,Hong Kong Sea School,South,5,18
202509090020,Kai Tak,South,16,36
202509090020,King's Park,South,15,33
202509090020,Lamma Island,South,18,37
202509090020,Lau Fau Shan,South,16,24
202509090020,Ngong Ping,Southwest,59,81
202509090020,North Point,Southeast,6,17
202509090020,Peng Chau,South,18,34
202509090020,Sai Kung,South,19,36
202509090020,Sha Chau,South,30,47
202509090020,Sha Tin,Southwest,15,27
202509090020,Shek Kong,South,15,37
202509090020,Stanley,Southwest,30,41
202509090020,Star Ferry,Southeast,20,39
202509090020,Ta Kwu Ling,South,9,21
202509090020,Tai Mei Tuk,West,9,16
202509090020,Tai Po Kau,South,6,15
202509090020,Tap Mun,South,21,35
202509090020,Tate's Cairn,N/A,36,59
202509090020,Tseung Kwan O,Southwest,9,19
202509090020,Tsing Yi,Southeast,24,37
202509090020,Tuen Mun,Southeast,23,38
202509090020,Waglan Island,South,42,51
202509090020,Wetland Park,South,6,15
202509090020,Wong Chuk Hang,Northwest,8,13
