Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070500,Central Pier,East,21,31
202509070500,Chek Lap Kok,East,21,30
202509070500,Cheung Chau,East,30,51
202509070500,Cheung Chau Beach,East,34,44
202509070500,Green Island,East,32,44
202509070500,Hong Kong Sea School,East,27,45
202509070500,Kai Tak,East,17,30
202509070500,King's Park,East,12,24
202509070500,Lamma Island,East,23,35
202509070500,Lau Fau Shan,East,21,35
202509070500,Ngong Ping,East,46,64
202509070500,North Point,East,25,37
202509070500,Peng Chau,East,26,35
202509070500,Sai Kung,East,15,32
202509070500,Sha Chau,Variable,14,21
202509070500,Sha Tin,East,8,21
202509070500,Shek Kong,East,11,19
202509070500,Stanley,Southeast,23,36
202509070500,Star Ferry,East,27,39
202509070500,Ta Kwu Ling,East,11,21
202509070500,Tai Mei Tuk,Northeast,19,28
202509070500,Tai Po Kau,East,22,28
202509070500,Tap Mun,East,32,40
202509070500,Tate's Cairn,N/A,39,51
202509070500,Tseung Kwan O,Variable,5,14
202509070500,Tsing Yi,East,11,27
202509070500,Tuen Mun,North,4,8
202509070500,Waglan Island,East,36,42
202509070500,Wetland Park,East,7,17
202509070500,Wong Chuk Hang,East,10,20
