Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509061450,Central Pier,Northwest,4,8
202509061450,Chek Lap Kok,West,6,9
202509061450,Cheung Chau,Southeast,14,17
202509061450,Cheung Chau Beach,East,10,18
202509061450,Green Island,South,12,16
202509061450,Hong Kong Sea School,East,9,15
202509061450,Kai Tak,Southeast,19,25
202509061450,King's Park,East,8,15
202509061450,Lamma Island,Southeast,13,19
202509061450,Lau Fau Shan,West,14,19
202509061450,Ngong Ping,Northeast,11,17
202509061450,North Point,East,16,20
202509061450,Peng Chau,South,10,17
202509061450,Sai Kung,South,14,21
202509061450,Sha Chau,Variable,6,10
202509061450,Sha Tin,East,8,15
202509061450,Shek Kong,East,5,15
202509061450,Stanley,Southeast,12,17
202509061450,Star Ferry,East,8,12
202509061450,Ta Kwu Ling,East,6,16
202509061450,Tai Mei Tuk,Southeast,16,21
202509061450,Tai Po Kau,East,15,18
202509061450,Tap Mun,Southeast,24,28
202509061450,Tate's Cairn,N/A,12,16
202509061450,Tseung Kwan O,Northeast,9,18
202509061450,Tsing Yi,South,12,16
202509061450,Tuen Mun,Southeast,7,12
202509061450,Waglan Island,East,19,22
202509061450,Wetland Park,East,1,6
202509061450,Wong Chuk Hang,South,6,14
