Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509081450,Central Pier,Variable,12,30
202509081450,Chek Lap Kok,South,35,57
202509081450,Cheung Chau,South,51,68
202509081450,Cheung Chau Beach,South,35,55
202509081450,Green Island,South,57,73
202509081450,Hong Kong Sea School,East,7,18
202509081450,Kai Tak,South,23,40
202509081450,King's Park,Southwest,22,41
202509081450,Lamma Island,South,25,54
202509081450,Lau Fau Shan,South,25,46
202509081450,Ngong Ping,Southwest,68,91
202509081450,North Point,Variable,6,18
202509081450,Peng Chau,South,27,49
202509081450,Sai Kung,South,30,40
202509081450,Sha Chau,South,39,58
202509081450,Sha Tin,Southwest,12,30
202509081450,Shek Kong,South,15,37
202509081450,Stanley,Southwest,44,59
202509081450,Star Ferry,Southeast,29,60
202509081450,Ta Kwu Ling,South,12,25
202509081450,Tai Mei Tuk,South,8,29
202509081450,Tai Po Kau,Southeast,18,35
202509081450,Tap Mun,South,28,50
202509081450,Tate's Cairn,N/A,39,60
202509081450,Tseung Kwan O,South,15,37
202509081450,Tsing Yi,Southeast,34,56
202509081450,Tuen Mun,South,24,53
202509081450,Waglan Island,South,58,66
202509081450,Wetland Park,South,12,24
202509081450,Wong Chuk Hang,Variable,12,38
