Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071200,Central Pier,East,12,21
202509071200,Chek Lap Kok,East,24,33
202509071200,Cheung Chau,Northeast,18,24
202509071200,Cheung Chau Beach,Northeast,25,31
202509071200,Green Island,Northeast,22,28
202509071200,Hong Kong Sea School,East,17,33
202509071200,Kai Tak,East,14,28
202509071200,King's Park,East,12,27
202509071200,Lamma Island,East,19,30
202509071200,Lau Fau Shan,East,13,22
202509071200,Ngong Ping,East,49,71
202509071200,North Point,East,22,32
202509071200,Peng Chau,Northeast,19,24
202509071200,Sai Kung,Southeast,16,30
202509071200,Sha Chau,East,22,30
202509071200,Sha Tin,South,6,14
202509071200,Shek Kong,East,12,25
202509071200,Stanley,Southeast,28,42
202509071200,Star Ferry,East,12,22
202509071200,Ta Kwu Ling,East,15,35
202509071200,Tai Mei Tuk,Northeast,27,37
202509071200,Tai Po Kau,East,16,22
202509071200,Tap Mun,East,40,49
202509071200,Tate's Cairn,N/A,37,57
202509071200,Tseung Kwan O,Southeast,9,19
202509071200,Tsing Yi,Southeast,8,15
202509071200,Tuen Mun,Northeast,4,9
202509071200,Waglan Island,East,26,33
202509071200,Wetland Park,East,2,11
202509071200,Wong Chuk Hang,Southeast,12,30
