Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070730,Central Pier,Southeast,21,33
202509070730,Chek Lap Kok,East,19,27
202509070730,Cheung Chau,East,25,36
202509070730,Cheung Chau Beach,Northeast,36,45
202509070730,Green Island,East,24,40
202509070730,Hong Kong Sea School,East,28,40
202509070730,Kai Tak,East,21,34
202509070730,King's Park,East,18,32
202509070730,Lamma Island,East,21,38
202509070730,Lau Fau Shan,Northeast,10,14
202509070730,Ngong Ping,East,48,66
202509070730,North Point,East,19,30
202509070730,Peng Chau,East,17,23
202509070730,Sai Kung,Northeast,14,22
202509070730,Sha Chau,East,16,23
202509070730,Sha Tin,North,8,18
202509070730,Shek Kong,Variable,5,17
202509070730,Stanley,Southeast,25,40
202509070730,Star Ferry,East,22,30
202509070730,Ta Kwu Ling,Variable,5,10
202509070730,Tai Mei Tuk,Northeast,28,37
202509070730,Tai Po Kau,Southeast,18,28
202509070730,Tap Mun,East,35,42
202509070730,Tate's Cairn,N/A,37,51
202509070730,Tseung Kwan O,Southeast,7,25
202509070730,Tsing Yi,Northeast,9,18
202509070730,Tuen Mun,North,6,12
202509070730,Waglan Island,East,37,42
202509070730,Wetland Park,Northeast,5,12
202509070730,Wong Chuk Hang,Northeast,10,35
